,gene_name,cistron_name,monomer_name,max_mRNA_count,max_protein_count,prob_monomer_expressed,expression_status,log2_mRNA,log2_Protein,log2_mRNA_1,log2_Protein_1,mean_mRNA_count,mean_protein_count,log2_mean_mRNA_1,log2_mean_Protein_1,FrameID,Function,Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Regulated-By,GO terms (biological process),Transcription Units,gene ID,Pathways of gene,TU ID,GO biological process last,GO biological process first
38,EG11530,EG11530_RNA,ACYLCOASYN-MONOMER[c],4,306,0.9996685449121644,subgen,2.0,8.257387842692651,2.321928094887362,8.262094845370179,0.1369239580952703,68.48943211924734,0.18513576439064483,6.118721685839893,EG11530,Met Orth,fadD,b1805,1888061.0,1889746.0,long-chain-fatty-acid&mdash;CoA ligase,Regulation of fadD by DNA-binding transcriptional dual regulator Rob,long-chain fatty acid metabolic process // lipid metabolic process // phospholipid biosynthetic process // fatty acid metabolic process // fatty acid transport // response to UV // acyl-CoA metabolic process // fatty acid beta-oxidation,fadD-sroD,EG11530,oleate &beta;-oxidation,fadD-sroD,fatty acid beta-oxidation,long-chain fatty acid metabolic process
39,EG11493,EG11493_RNA,ADCLY-MONOMER[c],16,3304,1.0,always_expressed,4.0,11.689997971419446,4.087462841250339,11.690434556395054,3.19355896767422,1646.451943722614,2.068175142644256,10.68602066700361,EG11493,Met Orth,pabC,b1096,1153300.0,1154109.0,aminodeoxychorismate lyase,Regulation of pabC by DNA-binding transcriptional dual regulator Nac,tetrahydrofolate biosynthetic process // folic acid biosynthetic process // para-aminobenzoic acid biosynthetic process,pabC-mltG-tmk-holB-ycfH,EG11493,superpathway of chorismate metabolism // superpathway of tetrahydrofolate biosynthesis // 4-aminobenzoate biosynthesis I,pabC-mltG-tmk-holB-ycfH,para-aminobenzoic acid biosynthetic process,tetrahydrofolate biosynthetic process
40,EG10030,EG10030_RNA,ADENODEAMIN-MONOMER[c],4,1164,1.0,always_expressed,2.0,10.184875342908283,2.321928094887362,10.186114239541643,0.2079986344001377,233.66410122932203,0.2726188237480392,7.874453345910605,EG10030,Met Orth,add,b1623,1702233.0,1703234.0,adenosine deaminase,,inosine biosynthetic process // hypoxanthine biosynthetic process // hypoxanthine salvage // purine nucleotide salvage // purine nucleotide interconversion // adenosine catabolic process // purine ribonucleoside monophosphate biosynthetic process // nucleotide metabolic process // DNA damage response,add,EG10030,superpathway of purine deoxyribonucleosides degradation // purine deoxyribonucleosides degradation I // adenosine nucleotides degradation II // adenine and adenosine salvage III // adenine and adenosine salvage V // purine ribonucleosides degradation,add,DNA damage response,inosine biosynthetic process
41,EG10051,EG10051_RNA,ADENPRIBOSYLTRAN-MONOMER[c],12,5605,1.0,always_expressed,3.584962500721156,12.45249865769279,3.700439718141092,12.452756029032495,1.7929783055840056,2411.128267635001,1.4818043675498627,11.236090910872177,EG10051,Met Orth,apt,b0469,491412.0,491963.0,adenine phosphoribosyltransferase,Regulation of apt by DNA-binding transcriptional repressor GlaR,nucleoside metabolic process // adenine salvage // purine ribonucleoside salvage // AMP salvage,apt,EG10051,adenine and adenosine salvage II // (aminomethyl)phosphonate degradation,apt,AMP salvage,nucleoside metabolic process
42,EG10032,EG10032_RNA,ADENYL-KIN-MONOMER[c],21,12459,1.0,always_expressed,4.392317422778761,13.60490065714595,4.459431618637297,13.605016447911364,4.069036857088846,6122.714982520886,2.34171165383585,12.58019142137427,EG10032,Met Orth,adk,b0474,497175.0,497819.0,adenylate kinase,,nucleoside diphosphate metabolic process // nucleoside monophosphate metabolic process // nucleoside monophosphate phosphorylation // nucleotide biosynthetic process // nucleobase-containing compound metabolic process // AMP salvage // ADP biosynthetic process // phosphorylation // purine ribonucleotide interconversion,adk,EG10032,"superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II // adenosine ribonucleotides <i>de novo</i> biosynthesis // superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis // superpathway of pyrimidine nucleobases salvage // UTP and CTP <i>de novo</i> biosynthesis // superpathway of pyrimidine ribonucleosides salvage // salvage pathways of pyrimidine ribonucleotides // CMP phosphorylation // ppGpp metabolism // guanosine ribonucleotides <i>de novo</i> biosynthesis // superpathway of histidine, purine, and pyrimidine biosynthesis // superpathway of purine nucleotides <i>de novo</i> biosynthesis II // superpathway of guanosine nucleotides <i>de novo</i> biosynthesis II // guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II // superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>) // superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I // pyrimidine deoxyribonucleotide phosphorylation // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II",adk,purine ribonucleotide interconversion,nucleoside diphosphate metabolic process
43,EG10170,EG10170_RNA,ADENYLATECYC-MONOMER[c],12,161,1.0,always_expressed,3.584962500721156,7.330916878114617,3.700439718141092,7.339850002884624,1.6529168535902017,60.39047338914235,1.4075794600397153,5.939942889561215,EG10170,Met Orth,cyaA,b3806,3991153.0,3993699.0,adenylate cyclase,,cAMP biosynthetic process,cyaA // cyaA // cyaA,EG10170,,cyaA // cyaA // cyaA,cAMP biosynthetic process,cAMP biosynthetic process
44,EG10790,EG10790_RNA,ADENYLOSUCCINATE-SYN-MONOMER[c],25,9865,1.0,always_expressed,4.643856189774724,13.26810333561092,4.700439718141092,13.268249571994492,6.136810393230688,5069.250845740824,2.835279444281953,12.30784140959366,EG10790,Met Orth,purA,b4177,4404687.0,4405985.0,adenylosuccinate synthetase,,IMP metabolic process // 'de novo' AMP biosynthetic process // DNA damage response // adenosine biosynthetic process // nucleobase-containing small molecule interconversion // purine nucleotide biosynthetic process,purA,EG10790,"superpathway of histidine, purine, and pyrimidine biosynthesis // superpathway of purine nucleotides <i>de novo</i> biosynthesis II // superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II // adenosine ribonucleotides <i>de novo</i> biosynthesis",purA,purine nucleotide biosynthetic process,IMP metabolic process
45,EG10185,EG10185_RNA,ADENYLYLSULFKIN-MONOMER[c],11,2133,1.0,always_expressed,3.4594316186372973,11.058668250340572,3.584962500721156,11.059344460824425,1.8951034498325448,885.8535873800515,1.5336149005094586,9.792552136244835,EG10185,Met Orth,cysC,b2750,2873387.0,2873992.0,adenylyl-sulfate kinase,,sulfate assimilation // hydrogen sulfide biosynthetic process // phosphorylation,cysDNC,EG10185,superpathway of sulfate assimilation and cysteine biosynthesis // assimilatory sulfate reduction I // sulfate activation for sulfonation,cysDNC,phosphorylation,sulfate assimilation
46,EG50010,EG50010_RNA,ADHC-MONOMER[c],4,2471,1.0,always_expressed,2.0,11.270879295328784,2.321928094887362,11.271463027904375,0.3279393549515692,405.5401441215722,0.4091892624164506,8.667254009148957,EG50010,Met Orth,frmA,b0356,378462.0,379571.0,<i>S</i>-(hydroxymethyl)glutathione dehydrogenase,,organic substance metabolic process // ethanol oxidation // formaldehyde catabolic process,frmRAB,EG50010,formaldehyde oxidation II (glutathione-dependent),frmRAB,formaldehyde catabolic process,organic substance metabolic process
47,EG10031,EG10031_RNA,ADHE-MONOMER[c],23,7779,1.0,always_expressed,4.523561956057013,12.925368991574452,4.584962500721156,12.925554439873554,4.246899185436611,3510.6530325345702,2.3914650701278655,11.777934591673704,EG10031,Met Orth,adhE,b1241,1295446.0,1298121.0,fused acetaldehyde-CoA dehydrogenase and iron-dependent alcohol dehydrogenasealdehyde/alcohol dehydrogenase AdhE,Regulation of adhE by FlhDC DNA-binding transcriptional dual regulator // Regulation of adhE by DNA-binding transcriptional activator YgfI // Regulation of adhE by DNA-binding transcriptional dual regulator Lrp // Regulation of adhE by DNA-binding transcriptional dual regulator FNR,metabolic process // alcohol metabolic process // carbon utilization // ethanol biosynthetic process // protein homooligomerization // response to oxidative stress // mixed acid fermentation,adhE // adhE // adhE,EG10031,superpathway of L-threonine metabolism // superpathway of purine deoxyribonucleosides degradation // superpathway of pyrimidine deoxyribonucleosides degradation // L-threonine degradation IV // 2-deoxy-&alpha;-D-ribose 1-phosphate degradation // mixed acid fermentation // ethanol degradation I // ethanolamine utilization // pyruvate fermentation to ethanol I,adhE // adhE // adhE,mixed acid fermentation,metabolic process
48,G6775,G6775_RNA,ADHP-MONOMER[c],3,2841,0.973483592973152,subgen,1.584962500721156,11.472183116189541,2.0,11.47269083924278,0.2529928926734439,195.7490385781961,0.3253782313127206,7.620212775739468,G6775,Met Orth,adhP,b1478,1552828.0,1553838.0,ethanol dehydrogenase / alcohol dehydrogenase,,acetaldehyde catabolic process // response to ethanol // DNA damage response,adhP,G6775,mixed acid fermentation // ethanol degradation I // ethanolamine utilization // pyruvate fermentation to ethanol I,adhP,DNA damage response,acetaldehyde catabolic process
49,EG10394,EG10394_RNA,AERGLYC3PDEHYDROG-MONOMER[i],49,16020,1.0,always_expressed,5.614709844115208,13.967586527296072,5.643856189774724,13.967676580355675,14.451826630890208,8975.502651492709,3.9497054906582405,13.131937748544614,EG10394,Met Orth,glpD,b3426,3562013.0,3563518.0,aerobic glycerol 3-phosphate dehydrogenase,Regulation of glpD by small regulatory RNA FnrS // Regulation of glpD by DNA-binding transcriptional dual regulator ArcA-phosphorylated,organic substance metabolic process // electron transport chain // glycerol-3-phosphate metabolic process // glycerol catabolic process // glycerol metabolic process // anaerobic respiration // aerobic respiration // glycerol-3-phosphate catabolic process,glpD,EG10394,glycerol and glycerophosphodiester degradation // glycerol degradation I // glycerophosphodiester degradation // glycerol-3-phosphate to cytochrome <i>bo</i> oxidase electron transfer // <i>sn</i>-glycerol 3-phosphate anaerobic respiration,glpD,glycerol-3-phosphate catabolic process,organic substance metabolic process
50,EG12769,EG12769_RNA,AGAB-MONOMER[c],1,394,0.3294663573085847,subgen,0.0,8.622051819456376,1.0,8.625708843064466,0.0111618038332726,7.217598745002441,0.016013872522930125,3.038716887243452,EG12769,Unclear/under-characterized,agaB,b3138,3284170.0,3284646.0,galactosamine-specific PTS enzyme IIB component,,phosphorylation // carbohydrate transport // phosphoenolpyruvate-dependent sugar phosphotransferase system,agaSYBCDI,EG12769,,agaSYBCDI,phosphoenolpyruvate-dependent sugar phosphotransferase system,phosphorylation
51,EG12770,EG12770_RNA,AGAC-MONOMER[i],1,438,0.3228372555518727,subgen,0.0,8.774787059601174,1.0,8.778077129535358,0.0111618038332726,7.340203654954672,0.016013872522930125,3.0600826124955876,EG12770,Unclear/under-characterized,agaC,b3139,3284685.0,3285488.0,galactosamine-specific PTS enzyme IIC component,,carbohydrate transport // phosphoenolpyruvate-dependent sugar phosphotransferase system,agaSYBCDI,EG12770,,agaSYBCDI,phosphoenolpyruvate-dependent sugar phosphotransferase system,carbohydrate transport
52,G7635,G7635_RNA,AGAD-MONOMER[i],1,424,0.3195227046735167,subgen,0.0,8.727920454563199,1.0,8.731319031025064,0.0111618038332726,7.364428945074106,0.016013872522930125,3.064267048185663,G7635,Unclear/under-characterized,agaD,b3140,3285478.0,3286269.0,galactosamine-specific PTS enzyme IID component,,phosphoenolpyruvate-dependent sugar phosphotransferase system // carbohydrate transport,agaSYBCDI,G7635,,agaSYBCDI,carbohydrate transport,phosphoenolpyruvate-dependent sugar phosphotransferase system
53,EG12322,EG12322_RNA,AGAX-MONOMER[m],3,235,1.0,always_expressed,1.584962500721156,7.876516946564999,2.0,7.882643049361842,0.0881185758260609,50.7666023367558,0.12183578033359156,5.693949725955195,EG12322,Met,yadI,b0129,144577.0,145017.0,putative PTS enzyme IIA component YadI,,phosphorylation // carbohydrate transport // phosphoenolpyruvate-dependent sugar phosphotransferase system,yadI,EG12322,,yadI,phosphoenolpyruvate-dependent sugar phosphotransferase system,phosphorylation
54,EG10960,EG10960_RNA,AGMATIN-MONOMER[c],7,4125,1.0,always_expressed,2.807354922057604,12.010178404020541,3.0,12.010528105886484,0.9947245240856264,1407.092910872037,0.9961895207949308,10.459526815819084,EG10960,Met Orth,speB,b2937,3082877.0,3083797.0,agmatinase,,"organonitrogen compound metabolic process // putrescine biosynthetic process from arginine, using agmatinase // polyamine biosynthetic process // putrescine biosynthetic process from arginine // spermidine biosynthetic process // putrescine biosynthetic process",speB // speAB,EG10960,"superpathway of L-arginine and L-ornithine degradation // superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation // superpathway of arginine and polyamine biosynthesis // superpathway of polyamine biosynthesis I // L-arginine degradation III (arginine decarboxylase/agmatinase pathway) // putrescine biosynthesis I",speB // speAB,putrescine biosynthetic process,organonitrogen compound metabolic process
55,EG10795,EG10795_RNA,AICARTRANSIMPCYCLO-CPLX[c],9,3870,1.0,always_expressed,3.169925001442312,11.918117851031772,3.321928094887362,11.918490592292311,1.331287755027185,1327.023799950906,1.2211270898930984,10.375065286590502,EG10795,Met Orth,purH,b4006,4205943.0,4207532.0,bifunctional AICAR transformylase/IMP cyclohydrolase,Regulation of purH by CRP-cyclic-AMP DNA-binding transcriptional dual regulator // Regulation of purH by CRP-cyclic-AMP DNA-binding transcriptional dual regulator,'de novo' IMP biosynthetic process // metabolic process // purine nucleotide biosynthetic process,purHD,EG10795,"superpathway of histidine, purine, and pyrimidine biosynthesis // superpathway of purine nucleotides <i>de novo</i> biosynthesis II // inosine-5'-phosphate biosynthesis I",purHD,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process
56,EG10798,EG10798_RNA,AIRS-MONOMER[c],14,3820,1.0,always_expressed,3.807354922057604,11.899356922923111,3.9068905956085187,11.89973454235751,1.976328426766886,1724.7701179099552,1.5735337312593856,10.753024587047378,EG10798,Met Orth,purM,b2499,2621197.0,2622234.0,phosphoribosylformylglycinamide cyclo-ligase,Regulation of purM by DNA-binding transcriptional dual regulator Lrp // Regulation of purM by DNA-binding transcriptional dual regulator Lrp,adenine biosynthetic process // 'de novo' IMP biosynthetic process // purine nucleotide biosynthetic process,purMN,EG10798,"superpathway of 5-aminoimidazole ribonucleotide biosynthesis // superpathway of histidine, purine, and pyrimidine biosynthesis // superpathway of purine nucleotides <i>de novo</i> biosynthesis II // 5-aminoimidazole ribonucleotide biosynthesis I // 5-aminoimidazole ribonucleotide biosynthesis II",purMN,purine nucleotide biosynthetic process,adenine biosynthetic process
57,EG10512,EG10512_RNA,AKBLIG-MONOMER[c],3,1338,0.9516075571760026,subgen,1.584962500721156,10.38586240064146,2.0,10.386940245324311,0.19101257536898,151.2977656641922,0.25218864605398794,7.2507509662103375,EG10512,Met Orth,kbl,b3617,3791355.0,3792551.0,2-amino-3-ketobutyrate CoA ligase,Regulation of kbl by DNA-binding transcriptional dual regulator Lrp // Regulation of kbl by DNA-binding transcriptional dual regulator Nac,threonine catabolic process // biosynthetic process // L-threonine catabolic process to glycine,kbl-tdh,EG10512,superpathway of L-threonine metabolism // L-threonine degradation II,kbl-tdh,L-threonine catabolic process to glycine,threonine catabolic process
58,EG10001,EG10001_RNA,ALARACEBIOSYN-MONOMER[c],5,235,1.0,always_expressed,2.321928094887362,7.876516946564999,2.584962500721156,7.882643049361842,0.3290439672368893,75.02761389638934,0.4103888324285324,6.248451608123461,EG10001,Met Orth,alr,b4053,4265782.0,4266861.0,alanine racemase 1,,cell wall organization // alanine metabolic process // peptidoglycan biosynthetic process // regulation of cell shape // D-alanine biosynthetic process,alr // alr,EG10001,L-alanine degradation I // alanine racemization,alr // alr,D-alanine biosynthetic process,cell wall organization
59,EG11408,EG11408_RNA,ALARACECAT-MONOMER[c],4,432,1.0,always_expressed,2.0,8.754887502163468,2.321928094887362,8.758223214726724,0.2575425409750496,87.05610739145033,0.330607205291743,6.460351164790422,EG11408,Met Orth,dadX,b1190,1238879.0,1239949.0,alanine racemase 2,,D-alanine biosynthetic process // alanine metabolic process // L-alanine oxidation to pyruvate via D-alanine,dadAX // dadAX // dadAX,EG11408,L-alanine degradation I // alanine racemization,dadAX // dadAX // dadAX,L-alanine oxidation to pyruvate via D-alanine,D-alanine biosynthetic process
60,EG10034,EG10034_RNA,ALAS-MONOMER[c],15,2867,1.0,always_expressed,3.9068905956085187,11.485326189240524,4.0,11.485829308701904,2.466370692646922,1352.2697983765163,1.7934259441250022,10.402233779539454,EG10034,Met Orth,alaS,b2697,2819381.0,2822011.0,alanine&mdash;tRNA ligase/DNA-binding transcriptional repressor,Regulation of alaS by DNA-binding transcriptional dual regulator Lrp,aminoacyl-tRNA metabolism involved in translational fidelity // tRNA aminoacylation // translation // alanyl-tRNA aminoacylation // negative regulation of DNA-templated transcription,alaS,EG10034,superpathway of chorismate metabolism // enterobactin biosynthesis // tRNA charging,alaS,negative regulation of DNA-templated transcription,aminoacyl-tRNA metabolism involved in translational fidelity
